L,gm/Id,Vgs
1.8e-07,1.59302,1.73787
1.8e-07,1.59524,1.73697
1.8e-07,1.59748,1.73607
1.8e-07,1.59971,1.73517
1.8e-07,1.60195,1.73427
1.8e-07,1.60419,1.73337
1.8e-07,1.60644,1.73247
1.8e-07,1.60869,1.73157
1.8e-07,1.61094,1.73067
1.8e-07,1.61319,1.72976
1.8e-07,1.61545,1.72886
1.8e-07,1.61772,1.72796
1.8e-07,1.61999,1.72706
1.8e-07,1.62226,1.72616
1.8e-07,1.62453,1.72526
1.8e-07,1.62681,1.72436
1.8e-07,1.62909,1.72346
1.8e-07,1.63138,1.72256
1.8e-07,1.63367,1.72166
1.8e-07,1.63596,1.72076
1.8e-07,1.63826,1.71986
1.8e-07,1.64056,1.71896
1.8e-07,1.64287,1.71806
1.8e-07,1.64517,1.71716
1.8e-07,1.64749,1.71626
1.8e-07,1.6498,1.71536
1.8e-07,1.65212,1.71446
1.8e-07,1.65445,1.71356
1.8e-07,1.65677,1.71266
1.8e-07,1.65911,1.71176
1.8e-07,1.66144,1.71086
1.8e-07,1.66378,1.70995
1.8e-07,1.66612,1.70905
1.8e-07,1.66847,1.70815
1.8e-07,1.67082,1.70725
1.8e-07,1.67318,1.70635
1.8e-07,1.67554,1.70545
1.8e-07,1.6779,1.70455
1.8e-07,1.68026,1.70365
1.8e-07,1.68264,1.70275
1.8e-07,1.68501,1.70185
1.8e-07,1.68739,1.70095
1.8e-07,1.68977,1.70005
1.8e-07,1.69216,1.69915
1.8e-07,1.69455,1.69825
1.8e-07,1.69694,1.69735
1.8e-07,1.69934,1.69645
1.8e-07,1.70175,1.69555
1.8e-07,1.70415,1.69465
1.8e-07,1.70656,1.69375
1.8e-07,1.70898,1.69285
1.8e-07,1.7114,1.69195
1.8e-07,1.71382,1.69105
1.8e-07,1.71625,1.69015
1.8e-07,1.71868,1.68924
1.8e-07,1.72112,1.68834
1.8e-07,1.72356,1.68744
1.8e-07,1.726,1.68654
1.8e-07,1.72845,1.68564
1.8e-07,1.7309,1.68474
1.8e-07,1.73336,1.68384
1.8e-07,1.73582,1.68294
1.8e-07,1.73828,1.68204
1.8e-07,1.74075,1.68114
1.8e-07,1.74323,1.68024
1.8e-07,1.7457,1.67934
1.8e-07,1.74819,1.67844
1.8e-07,1.75067,1.67754
1.8e-07,1.75316,1.67664
1.8e-07,1.75566,1.67574
1.8e-07,1.75816,1.67484
1.8e-07,1.76066,1.67394
1.8e-07,1.76317,1.67304
1.8e-07,1.76568,1.67214
1.8e-07,1.7682,1.67124
1.8e-07,1.77072,1.67034
1.8e-07,1.77324,1.66943
1.8e-07,1.77577,1.66853
1.8e-07,1.77831,1.66763
1.8e-07,1.78085,1.66673
1.8e-07,1.78339,1.66583
1.8e-07,1.78594,1.66493
1.8e-07,1.78849,1.66403
1.8e-07,1.79105,1.66313
1.8e-07,1.79361,1.66223
1.8e-07,1.79618,1.66133
1.8e-07,1.79875,1.66043
1.8e-07,1.80132,1.65953
1.8e-07,1.8039,1.65863
1.8e-07,1.80648,1.65773
1.8e-07,1.80907,1.65683
1.8e-07,1.81167,1.65593
1.8e-07,1.81426,1.65503
1.8e-07,1.81687,1.65413
1.8e-07,1.81947,1.65323
1.8e-07,1.82208,1.65233
1.8e-07,1.8247,1.65143
1.8e-07,1.82732,1.65053
1.8e-07,1.82995,1.64962
1.8e-07,1.83258,1.64872
1.8e-07,1.83521,1.64782
1.8e-07,1.83785,1.64692
1.8e-07,1.8405,1.64602
1.8e-07,1.84315,1.64512
1.8e-07,1.8458,1.64422
1.8e-07,1.84846,1.64332
1.8e-07,1.85112,1.64242
1.8e-07,1.85379,1.64152
1.8e-07,1.85647,1.64062
1.8e-07,1.85914,1.63972
1.8e-07,1.86183,1.63882
1.8e-07,1.86452,1.63792
1.8e-07,1.86721,1.63702
1.8e-07,1.86991,1.63612
1.8e-07,1.87261,1.63522
1.8e-07,1.87532,1.63432
1.8e-07,1.87803,1.63342
1.8e-07,1.88075,1.63252
1.8e-07,1.88347,1.63162
1.8e-07,1.8862,1.63072
1.8e-07,1.88893,1.62981
1.8e-07,1.89167,1.62891
1.8e-07,1.89441,1.62801
1.8e-07,1.89716,1.62711
1.8e-07,1.89991,1.62621
1.8e-07,1.90267,1.62531
1.8e-07,1.90543,1.62441
1.8e-07,1.9082,1.62351
1.8e-07,1.91097,1.62261
1.8e-07,1.91375,1.62171
1.8e-07,1.91653,1.62081
1.8e-07,1.91932,1.61991
1.8e-07,1.92212,1.61901
1.8e-07,1.92492,1.61811
1.8e-07,1.92772,1.61721
1.8e-07,1.93053,1.61631
1.8e-07,1.93334,1.61541
1.8e-07,1.93616,1.61451
1.8e-07,1.93899,1.61361
1.8e-07,1.94182,1.61271
1.8e-07,1.94466,1.61181
1.8e-07,1.9475,1.61091
1.8e-07,1.95034,1.61001
1.8e-07,1.9532,1.6091
1.8e-07,1.95605,1.6082
1.8e-07,1.95892,1.6073
1.8e-07,1.96178,1.6064
1.8e-07,1.96466,1.6055
1.8e-07,1.96754,1.6046
1.8e-07,1.97042,1.6037
1.8e-07,1.97331,1.6028
1.8e-07,1.97621,1.6019
1.8e-07,1.97911,1.601
1.8e-07,1.98201,1.6001
1.8e-07,1.98493,1.5992
1.8e-07,1.98784,1.5983
1.8e-07,1.99077,1.5974
1.8e-07,1.9937,1.5965
1.8e-07,1.99663,1.5956
1.8e-07,1.99957,1.5947
1.8e-07,2.00252,1.5938
1.8e-07,2.00547,1.5929
1.8e-07,2.00843,1.592
1.8e-07,2.01139,1.5911
1.8e-07,2.01436,1.5902
1.8e-07,2.01733,1.58929
1.8e-07,2.02031,1.58839
1.8e-07,2.0233,1.58749
1.8e-07,2.02629,1.58659
1.8e-07,2.02929,1.58569
1.8e-07,2.03229,1.58479
1.8e-07,2.0353,1.58389
1.8e-07,2.03831,1.58299
1.8e-07,2.04134,1.58209
1.8e-07,2.04436,1.58119
1.8e-07,2.0474,1.58029
1.8e-07,2.05043,1.57939
1.8e-07,2.05348,1.57849
1.8e-07,2.05653,1.57759
1.8e-07,2.05959,1.57669
1.8e-07,2.06265,1.57579
1.8e-07,2.06572,1.57489
1.8e-07,2.06879,1.57399
1.8e-07,2.07187,1.57309
1.8e-07,2.07496,1.57219
1.8e-07,2.07805,1.57129
1.8e-07,2.08115,1.57039
1.8e-07,2.08426,1.56948
1.8e-07,2.08737,1.56858
1.8e-07,2.09049,1.56768
1.8e-07,2.09361,1.56678
1.8e-07,2.09674,1.56588
1.8e-07,2.09988,1.56498
1.8e-07,2.10302,1.56408
1.8e-07,2.10617,1.56318
1.8e-07,2.10932,1.56228
1.8e-07,2.11249,1.56138
1.8e-07,2.11565,1.56048
1.8e-07,2.11883,1.55958
1.8e-07,2.12201,1.55868
1.8e-07,2.1252,1.55778
1.8e-07,2.12839,1.55688
1.8e-07,2.13159,1.55598
1.8e-07,2.1348,1.55508
1.8e-07,2.13801,1.55418
1.8e-07,2.14123,1.55328
1.8e-07,2.14446,1.55238
1.8e-07,2.14769,1.55148
1.8e-07,2.15093,1.55058
1.8e-07,2.15417,1.54967
1.8e-07,2.15743,1.54877
1.8e-07,2.16069,1.54787
1.8e-07,2.16395,1.54697
1.8e-07,2.16722,1.54607
1.8e-07,2.1705,1.54517
1.8e-07,2.17379,1.54427
1.8e-07,2.17708,1.54337
1.8e-07,2.18038,1.54247
1.8e-07,2.18369,1.54157
1.8e-07,2.187,1.54067
1.8e-07,2.19032,1.53977
1.8e-07,2.19365,1.53887
1.8e-07,2.19698,1.53797
1.8e-07,2.20032,1.53707
1.8e-07,2.20367,1.53617
1.8e-07,2.20702,1.53527
1.8e-07,2.21039,1.53437
1.8e-07,2.21375,1.53347
1.8e-07,2.21713,1.53257
1.8e-07,2.22051,1.53167
1.8e-07,2.2239,1.53077
1.8e-07,2.2273,1.52986
1.8e-07,2.2307,1.52896
1.8e-07,2.23412,1.52806
1.8e-07,2.23753,1.52716
1.8e-07,2.24096,1.52626
1.8e-07,2.24439,1.52536
1.8e-07,2.24783,1.52446
1.8e-07,2.25128,1.52356
1.8e-07,2.25473,1.52266
1.8e-07,2.2582,1.52176
1.8e-07,2.26167,1.52086
1.8e-07,2.26514,1.51996
1.8e-07,2.26863,1.51906
1.8e-07,2.27212,1.51816
1.8e-07,2.27562,1.51726
1.8e-07,2.27912,1.51636
1.8e-07,2.28264,1.51546
1.8e-07,2.28616,1.51456
1.8e-07,2.28969,1.51366
1.8e-07,2.29322,1.51276
1.8e-07,2.29677,1.51186
1.8e-07,2.30032,1.51096
1.8e-07,2.30388,1.51006
1.8e-07,2.30745,1.50915
1.8e-07,2.31102,1.50825
1.8e-07,2.3146,1.50735
1.8e-07,2.31819,1.50645
1.8e-07,2.32179,1.50555
1.8e-07,2.3254,1.50465
1.8e-07,2.32901,1.50375
1.8e-07,2.33263,1.50285
1.8e-07,2.33626,1.50195
1.8e-07,2.3399,1.50105
1.8e-07,2.34355,1.50015
1.8e-07,2.3472,1.49925
1.8e-07,2.35086,1.49835
1.8e-07,2.35453,1.49745
1.8e-07,2.35821,1.49655
1.8e-07,2.36189,1.49565
1.8e-07,2.36559,1.49475
1.8e-07,2.36929,1.49385
1.8e-07,2.373,1.49295
1.8e-07,2.37672,1.49205
1.8e-07,2.38044,1.49115
1.8e-07,2.38418,1.49025
1.8e-07,2.38792,1.48934
1.8e-07,2.39167,1.48844
1.8e-07,2.39543,1.48754
1.8e-07,2.3992,1.48664
1.8e-07,2.40298,1.48574
1.8e-07,2.40676,1.48484
1.8e-07,2.41055,1.48394
1.8e-07,2.41436,1.48304
1.8e-07,2.41817,1.48214
1.8e-07,2.42199,1.48124
1.8e-07,2.42581,1.48034
1.8e-07,2.42965,1.47944
1.8e-07,2.43349,1.47854
1.8e-07,2.43735,1.47764
1.8e-07,2.44121,1.47674
1.8e-07,2.44508,1.47584
1.8e-07,2.44896,1.47494
1.8e-07,2.45285,1.47404
1.8e-07,2.45675,1.47314
1.8e-07,2.46065,1.47224
1.8e-07,2.46457,1.47134
1.8e-07,2.46849,1.47044
1.8e-07,2.47243,1.46953
1.8e-07,2.47637,1.46863
1.8e-07,2.48032,1.46773
1.8e-07,2.48428,1.46683
1.8e-07,2.48825,1.46593
1.8e-07,2.49223,1.46503
1.8e-07,2.49621,1.46413
1.8e-07,2.50021,1.46323
1.8e-07,2.50422,1.46233
1.8e-07,2.50823,1.46143
1.8e-07,2.51226,1.46053
1.8e-07,2.51629,1.45963
1.8e-07,2.52033,1.45873
1.8e-07,2.52439,1.45783
1.8e-07,2.52845,1.45693
1.8e-07,2.53252,1.45603
1.8e-07,2.5366,1.45513
1.8e-07,2.54069,1.45423
1.8e-07,2.54479,1.45333
1.8e-07,2.5489,1.45243
1.8e-07,2.55302,1.45153
1.8e-07,2.55715,1.45063
1.8e-07,2.56129,1.44972
1.8e-07,2.56544,1.44882
1.8e-07,2.5696,1.44792
1.8e-07,2.57377,1.44702
1.8e-07,2.57794,1.44612
1.8e-07,2.58213,1.44522
1.8e-07,2.58633,1.44432
1.8e-07,2.59054,1.44342
1.8e-07,2.59476,1.44252
1.8e-07,2.59898,1.44162
1.8e-07,2.60322,1.44072
1.8e-07,2.60747,1.43982
1.8e-07,2.61173,1.43892
1.8e-07,2.616,1.43802
1.8e-07,2.62028,1.43712
1.8e-07,2.62457,1.43622
1.8e-07,2.62887,1.43532
1.8e-07,2.63318,1.43442
1.8e-07,2.6375,1.43352
1.8e-07,2.64183,1.43262
1.8e-07,2.64617,1.43172
1.8e-07,2.65052,1.43082
1.8e-07,2.65488,1.42991
1.8e-07,2.65926,1.42901
1.8e-07,2.66364,1.42811
1.8e-07,2.66803,1.42721
1.8e-07,2.67244,1.42631
1.8e-07,2.67685,1.42541
1.8e-07,2.68128,1.42451
1.8e-07,2.68572,1.42361
1.8e-07,2.69017,1.42271
1.8e-07,2.69463,1.42181
1.8e-07,2.6991,1.42091
1.8e-07,2.70358,1.42001
1.8e-07,2.70807,1.41911
1.8e-07,2.71257,1.41821
1.8e-07,2.71709,1.41731
1.8e-07,2.72161,1.41641
1.8e-07,2.72615,1.41551
1.8e-07,2.7307,1.41461
1.8e-07,2.73526,1.41371
1.8e-07,2.73983,1.41281
1.8e-07,2.74441,1.41191
1.8e-07,2.74901,1.41101
1.8e-07,2.75361,1.41011
1.8e-07,2.75823,1.4092
1.8e-07,2.76286,1.4083
1.8e-07,2.7675,1.4074
1.8e-07,2.77215,1.4065
1.8e-07,2.77681,1.4056
1.8e-07,2.78149,1.4047
1.8e-07,2.78617,1.4038
1.8e-07,2.79087,1.4029
1.8e-07,2.79558,1.402
1.8e-07,2.80031,1.4011
1.8e-07,2.80504,1.4002
1.8e-07,2.80979,1.3993
1.8e-07,2.81455,1.3984
1.8e-07,2.81932,1.3975
1.8e-07,2.8241,1.3966
1.8e-07,2.8289,1.3957
1.8e-07,2.83371,1.3948
1.8e-07,2.83853,1.3939
1.8e-07,2.84336,1.393
1.8e-07,2.84821,1.3921
1.8e-07,2.85306,1.3912
1.8e-07,2.85793,1.3903
1.8e-07,2.86282,1.38939
1.8e-07,2.86771,1.38849
1.8e-07,2.87262,1.38759
1.8e-07,2.87754,1.38669
1.8e-07,2.88248,1.38579
1.8e-07,2.88742,1.38489
1.8e-07,2.89238,1.38399
1.8e-07,2.89735,1.38309
1.8e-07,2.90234,1.38219
1.8e-07,2.90734,1.38129
1.8e-07,2.91235,1.38039
1.8e-07,2.91738,1.37949
1.8e-07,2.92241,1.37859
1.8e-07,2.92747,1.37769
1.8e-07,2.93253,1.37679
1.8e-07,2.93761,1.37589
1.8e-07,2.9427,1.37499
1.8e-07,2.94781,1.37409
1.8e-07,2.95293,1.37319
1.8e-07,2.95806,1.37229
1.8e-07,2.96321,1.37139
1.8e-07,2.96837,1.37049
1.8e-07,2.97354,1.36958
1.8e-07,2.97873,1.36868
1.8e-07,2.98393,1.36778
1.8e-07,2.98914,1.36688
1.8e-07,2.99437,1.36598
1.8e-07,2.99962,1.36508
1.8e-07,3.00488,1.36418
1.8e-07,3.01015,1.36328
1.8e-07,3.01543,1.36238
1.8e-07,3.02074,1.36148
1.8e-07,3.02605,1.36058
1.8e-07,3.03138,1.35968
1.8e-07,3.03672,1.35878
1.8e-07,3.04208,1.35788
1.8e-07,3.04746,1.35698
1.8e-07,3.05284,1.35608
1.8e-07,3.05825,1.35518
1.8e-07,3.06367,1.35428
1.8e-07,3.0691,1.35338
1.8e-07,3.07455,1.35248
1.8e-07,3.08001,1.35158
1.8e-07,3.08549,1.35068
1.8e-07,3.09098,1.34977
1.8e-07,3.09649,1.34887
1.8e-07,3.10201,1.34797
1.8e-07,3.10755,1.34707
1.8e-07,3.1131,1.34617
1.8e-07,3.11867,1.34527
1.8e-07,3.12426,1.34437
1.8e-07,3.12986,1.34347
1.8e-07,3.13547,1.34257
1.8e-07,3.14111,1.34167
1.8e-07,3.14675,1.34077
1.8e-07,3.15242,1.33987
1.8e-07,3.1581,1.33897
1.8e-07,3.16379,1.33807
1.8e-07,3.16951,1.33717
1.8e-07,3.17523,1.33627
1.8e-07,3.18098,1.33537
1.8e-07,3.18674,1.33447
1.8e-07,3.19252,1.33357
1.8e-07,3.19831,1.33267
1.8e-07,3.20412,1.33177
1.8e-07,3.20995,1.33087
1.8e-07,3.21579,1.32996
1.8e-07,3.22165,1.32906
1.8e-07,3.22753,1.32816
1.8e-07,3.23342,1.32726
1.8e-07,3.23933,1.32636
1.8e-07,3.24526,1.32546
1.8e-07,3.2512,1.32456
1.8e-07,3.25717,1.32366
1.8e-07,3.26315,1.32276
1.8e-07,3.26914,1.32186
1.8e-07,3.27516,1.32096
1.8e-07,3.28119,1.32006
1.8e-07,3.28724,1.31916
1.8e-07,3.2933,1.31826
1.8e-07,3.29939,1.31736
1.8e-07,3.30549,1.31646
1.8e-07,3.31161,1.31556
1.8e-07,3.31775,1.31466
1.8e-07,3.32391,1.31376
1.8e-07,3.33008,1.31286
1.8e-07,3.33628,1.31196
1.8e-07,3.34249,1.31106
1.8e-07,3.34872,1.31016
1.8e-07,3.35496,1.30925
1.8e-07,3.36123,1.30835
1.8e-07,3.36752,1.30745
1.8e-07,3.37382,1.30655
1.8e-07,3.38014,1.30565
1.8e-07,3.38649,1.30475
1.8e-07,3.39285,1.30385
1.8e-07,3.39923,1.30295
1.8e-07,3.40563,1.30205
1.8e-07,3.41204,1.30115
1.8e-07,3.41848,1.30025
1.8e-07,3.42494,1.29935
1.8e-07,3.43142,1.29845
1.8e-07,3.43791,1.29755
1.8e-07,3.44443,1.29665
1.8e-07,3.45096,1.29575
1.8e-07,3.45752,1.29485
1.8e-07,3.4641,1.29395
1.8e-07,3.47069,1.29305
1.8e-07,3.47731,1.29215
1.8e-07,3.48394,1.29125
1.8e-07,3.4906,1.29035
1.8e-07,3.49728,1.28944
1.8e-07,3.50398,1.28854
1.8e-07,3.51069,1.28764
1.8e-07,3.51743,1.28674
1.8e-07,3.52419,1.28584
1.8e-07,3.53097,1.28494
1.8e-07,3.53778,1.28404
1.8e-07,3.5446,1.28314
1.8e-07,3.55144,1.28224
1.8e-07,3.55831,1.28134
1.8e-07,3.5652,1.28044
1.8e-07,3.57211,1.27954
1.8e-07,3.57904,1.27864
1.8e-07,3.58599,1.27774
1.8e-07,3.59296,1.27684
1.8e-07,3.59996,1.27594
1.8e-07,3.60698,1.27504
1.8e-07,3.61402,1.27414
1.8e-07,3.62108,1.27324
1.8e-07,3.62816,1.27234
1.8e-07,3.63527,1.27144
1.8e-07,3.6424,1.27054
1.8e-07,3.64955,1.26963
1.8e-07,3.65673,1.26873
1.8e-07,3.66393,1.26783
1.8e-07,3.67115,1.26693
1.8e-07,3.67839,1.26603
1.8e-07,3.68566,1.26513
1.8e-07,3.69295,1.26423
1.8e-07,3.70027,1.26333
1.8e-07,3.70761,1.26243
1.8e-07,3.71497,1.26153
1.8e-07,3.72235,1.26063
1.8e-07,3.72976,1.25973
1.8e-07,3.7372,1.25883
1.8e-07,3.74466,1.25793
1.8e-07,3.75214,1.25703
1.8e-07,3.75965,1.25613
1.8e-07,3.76718,1.25523
1.8e-07,3.77473,1.25433
1.8e-07,3.78231,1.25343
1.8e-07,3.78992,1.25253
1.8e-07,3.79755,1.25163
1.8e-07,3.80521,1.25073
1.8e-07,3.81289,1.24982
1.8e-07,3.8206,1.24892
1.8e-07,3.82833,1.24802
1.8e-07,3.83609,1.24712
1.8e-07,3.84387,1.24622
1.8e-07,3.85168,1.24532
1.8e-07,3.85952,1.24442
1.8e-07,3.86738,1.24352
1.8e-07,3.87527,1.24262
1.8e-07,3.88318,1.24172
1.8e-07,3.89112,1.24082
1.8e-07,3.89909,1.23992
1.8e-07,3.90708,1.23902
1.8e-07,3.91511,1.23812
1.8e-07,3.92315,1.23722
1.8e-07,3.93123,1.23632
1.8e-07,3.93933,1.23542
1.8e-07,3.94747,1.23452
1.8e-07,3.95562,1.23362
1.8e-07,3.96381,1.23272
1.8e-07,3.97202,1.23182
1.8e-07,3.98027,1.23092
1.8e-07,3.98854,1.23002
1.8e-07,3.99684,1.22911
1.8e-07,4.00516,1.22821
1.8e-07,4.01352,1.22731
1.8e-07,4.02191,1.22641
1.8e-07,4.03032,1.22551
1.8e-07,4.03876,1.22461
1.8e-07,4.04723,1.22371
1.8e-07,4.05574,1.22281
1.8e-07,4.06427,1.22191
1.8e-07,4.07283,1.22101
1.8e-07,4.08142,1.22011
1.8e-07,4.09004,1.21921
1.8e-07,4.09869,1.21831
1.8e-07,4.10737,1.21741
1.8e-07,4.11608,1.21651
1.8e-07,4.12483,1.21561
1.8e-07,4.1336,1.21471
1.8e-07,4.1424,1.21381
1.8e-07,4.15124,1.21291
1.8e-07,4.1601,1.21201
1.8e-07,4.169,1.21111
1.8e-07,4.17793,1.21021
1.8e-07,4.18689,1.2093
1.8e-07,4.19589,1.2084
1.8e-07,4.20491,1.2075
1.8e-07,4.21397,1.2066
1.8e-07,4.22306,1.2057
1.8e-07,4.23218,1.2048
1.8e-07,4.24133,1.2039
1.8e-07,4.25052,1.203
1.8e-07,4.25974,1.2021
1.8e-07,4.269,1.2012
1.8e-07,4.27829,1.2003
1.8e-07,4.28761,1.1994
1.8e-07,4.29696,1.1985
1.8e-07,4.30635,1.1976
1.8e-07,4.31577,1.1967
1.8e-07,4.32523,1.1958
1.8e-07,4.33472,1.1949
1.8e-07,4.34425,1.194
1.8e-07,4.35381,1.1931
1.8e-07,4.36341,1.1922
1.8e-07,4.37304,1.1913
1.8e-07,4.38271,1.1904
1.8e-07,4.39241,1.18949
1.8e-07,4.40215,1.18859
1.8e-07,4.41192,1.18769
1.8e-07,4.42173,1.18679
1.8e-07,4.43158,1.18589
1.8e-07,4.44146,1.18499
1.8e-07,4.45139,1.18409
1.8e-07,4.46134,1.18319
1.8e-07,4.47134,1.18229
1.8e-07,4.48137,1.18139
1.8e-07,4.49144,1.18049
1.8e-07,4.50155,1.17959
1.8e-07,4.51169,1.17869
1.8e-07,4.52187,1.17779
1.8e-07,4.5321,1.17689
1.8e-07,4.54236,1.17599
1.8e-07,4.55265,1.17509
1.8e-07,4.56299,1.17419
1.8e-07,4.57337,1.17329
1.8e-07,4.58379,1.17239
1.8e-07,4.59424,1.17149
1.8e-07,4.60474,1.17059
1.8e-07,4.61527,1.16968
1.8e-07,4.62585,1.16878
1.8e-07,4.63647,1.16788
1.8e-07,4.64712,1.16698
1.8e-07,4.65782,1.16608
1.8e-07,4.66856,1.16518
1.8e-07,4.67934,1.16428
1.8e-07,4.69016,1.16338
1.8e-07,4.70103,1.16248
1.8e-07,4.71193,1.16158
1.8e-07,4.72288,1.16068
1.8e-07,4.73387,1.15978
1.8e-07,4.7449,1.15888
1.8e-07,4.75598,1.15798
1.8e-07,4.7671,1.15708
1.8e-07,4.77826,1.15618
1.8e-07,4.78947,1.15528
1.8e-07,4.80072,1.15438
1.8e-07,4.81201,1.15348
1.8e-07,4.82335,1.15258
1.8e-07,4.83473,1.15168
1.8e-07,4.84616,1.15078
1.8e-07,4.85764,1.14987
1.8e-07,4.86915,1.14897
1.8e-07,4.88072,1.14807
1.8e-07,4.89233,1.14717
1.8e-07,4.90398,1.14627
1.8e-07,4.91568,1.14537
1.8e-07,4.92743,1.14447
1.8e-07,4.93923,1.14357
1.8e-07,4.95107,1.14267
1.8e-07,4.96296,1.14177
1.8e-07,4.9749,1.14087
1.8e-07,4.98688,1.13997
1.8e-07,4.99891,1.13907
1.8e-07,5.011,1.13817
1.8e-07,5.02312,1.13727
1.8e-07,5.0353,1.13637
1.8e-07,5.04753,1.13547
1.8e-07,5.05981,1.13457
1.8e-07,5.07214,1.13367
1.8e-07,5.08451,1.13277
1.8e-07,5.09694,1.13187
1.8e-07,5.10942,1.13097
1.8e-07,5.12194,1.13007
1.8e-07,5.13452,1.12916
1.8e-07,5.14715,1.12826
1.8e-07,5.15984,1.12736
1.8e-07,5.17257,1.12646
1.8e-07,5.18536,1.12556
1.8e-07,5.1982,1.12466
1.8e-07,5.21109,1.12376
1.8e-07,5.22403,1.12286
1.8e-07,5.23703,1.12196
1.8e-07,5.25008,1.12106
1.8e-07,5.26318,1.12016
1.8e-07,5.27634,1.11926
1.8e-07,5.28956,1.11836
1.8e-07,5.30283,1.11746
1.8e-07,5.31615,1.11656
1.8e-07,5.32953,1.11566
1.8e-07,5.34296,1.11476
1.8e-07,5.35645,1.11386
1.8e-07,5.37,1.11296
1.8e-07,5.3836,1.11206
1.8e-07,5.39726,1.11116
1.8e-07,5.41098,1.11026
1.8e-07,5.42475,1.10935
1.8e-07,5.43859,1.10845
1.8e-07,5.45248,1.10755
1.8e-07,5.46643,1.10665
1.8e-07,5.48043,1.10575
1.8e-07,5.4945,1.10485
1.8e-07,5.50863,1.10395
1.8e-07,5.52281,1.10305
1.8e-07,5.53706,1.10215
1.8e-07,5.55137,1.10125
1.8e-07,5.56573,1.10035
1.8e-07,5.58016,1.09945
1.8e-07,5.59465,1.09855
1.8e-07,5.6092,1.09765
1.8e-07,5.62381,1.09675
1.8e-07,5.63849,1.09585
1.8e-07,5.65323,1.09495
1.8e-07,5.66803,1.09405
1.8e-07,5.68289,1.09315
1.8e-07,5.69782,1.09225
1.8e-07,5.71281,1.09135
1.8e-07,5.72787,1.09045
1.8e-07,5.74299,1.08954
1.8e-07,5.75817,1.08864
1.8e-07,5.77342,1.08774
1.8e-07,5.78874,1.08684
1.8e-07,5.80412,1.08594
1.8e-07,5.81957,1.08504
1.8e-07,5.83509,1.08414
1.8e-07,5.85067,1.08324
1.8e-07,5.86632,1.08234
1.8e-07,5.88204,1.08144
1.8e-07,5.89782,1.08054
1.8e-07,5.91368,1.07964
1.8e-07,5.9296,1.07874
1.8e-07,5.9456,1.07784
1.8e-07,5.96166,1.07694
1.8e-07,5.97779,1.07604
1.8e-07,5.99399,1.07514
1.8e-07,6.01027,1.07424
1.8e-07,6.02661,1.07334
1.8e-07,6.04303,1.07244
1.8e-07,6.05951,1.07154
1.8e-07,6.07607,1.07064
1.8e-07,6.09271,1.06973
1.8e-07,6.10941,1.06883
1.8e-07,6.12619,1.06793
1.8e-07,6.14304,1.06703
1.8e-07,6.15997,1.06613
1.8e-07,6.17697,1.06523
1.8e-07,6.19404,1.06433
1.8e-07,6.21119,1.06343
1.8e-07,6.22842,1.06253
1.8e-07,6.24572,1.06163
1.8e-07,6.2631,1.06073
1.8e-07,6.28055,1.05983
1.8e-07,6.29809,1.05893
1.8e-07,6.3157,1.05803
1.8e-07,6.33338,1.05713
1.8e-07,6.35115,1.05623
1.8e-07,6.36899,1.05533
1.8e-07,6.38691,1.05443
1.8e-07,6.40492,1.05353
1.8e-07,6.423,1.05263
1.8e-07,6.44116,1.05173
1.8e-07,6.4594,1.05083
1.8e-07,6.47772,1.04992
1.8e-07,6.49613,1.04902
1.8e-07,6.51461,1.04812
1.8e-07,6.53318,1.04722
1.8e-07,6.55183,1.04632
1.8e-07,6.57057,1.04542
1.8e-07,6.58938,1.04452
1.8e-07,6.60828,1.04362
1.8e-07,6.62727,1.04272
1.8e-07,6.64634,1.04182
1.8e-07,6.66549,1.04092
1.8e-07,6.68473,1.04002
1.8e-07,6.70405,1.03912
1.8e-07,6.72346,1.03822
1.8e-07,6.74296,1.03732
1.8e-07,6.76254,1.03642
1.8e-07,6.78221,1.03552
1.8e-07,6.80197,1.03462
1.8e-07,6.82181,1.03372
1.8e-07,6.84175,1.03282
1.8e-07,6.86177,1.03192
1.8e-07,6.88188,1.03102
1.8e-07,6.90208,1.03012
1.8e-07,6.92237,1.02921
1.8e-07,6.94276,1.02831
1.8e-07,6.96323,1.02741
1.8e-07,6.98379,1.02651
1.8e-07,7.00444,1.02561
1.8e-07,7.02519,1.02471
1.8e-07,7.04603,1.02381
1.8e-07,7.06696,1.02291
1.8e-07,7.08798,1.02201
1.8e-07,7.1091,1.02111
1.8e-07,7.13031,1.02021
1.8e-07,7.15161,1.01931
1.8e-07,7.17301,1.01841
1.8e-07,7.1945,1.01751
1.8e-07,7.21609,1.01661
1.8e-07,7.23777,1.01571
1.8e-07,7.25955,1.01481
1.8e-07,7.28143,1.01391
1.8e-07,7.3034,1.01301
1.8e-07,7.32547,1.01211
1.8e-07,7.34763,1.01121
1.8e-07,7.3699,1.01031
1.8e-07,7.39226,1.0094
1.8e-07,7.41472,1.0085
1.8e-07,7.43728,1.0076
1.8e-07,7.45993,1.0067
1.8e-07,7.48269,1.0058
1.8e-07,7.50555,1.0049
1.8e-07,7.5285,1.004
1.8e-07,7.55156,1.0031
1.8e-07,7.57472,1.0022
1.8e-07,7.59797,1.0013
1.8e-07,7.62133,1.0004
1.8e-07,7.64479,0.9995
1.8e-07,7.66836,0.998599
1.8e-07,7.69202,0.997699
